SHIPMENT_ID,SHIPMENT_DATE,ORDER_CREATED_TS_UTC,LAST_EVENT_TS_UTC,DELIVERED_TS_UTC,OFFICE_CODE,OFFICE_NAME,CITY,REGION,HUB_TYPE,CUSTOMER_CODE,CUSTOMER_NAME,CUSTOMER_SEGMENT,CUSTOMER_TYPE,PREFERRED_SERVICE_CODE,SERVICE_CODE,SERVICE_NAME,PRIORITY_LEVEL,SLA_HOURS,TEMPERATURE_CONTROL_FLAG,DEST_POSTAL_CODE,DEST_CITY,DEST_REGION,ROUTE_CODE,CARRIER_MODE,WEIGHT_KG,WEIGHT_BAND_RAW,BASE_PRICE_EUR,FUEL_SURCHARGE_EUR,TOTAL_PRICE_EUR,DELIVERY_STATUS,ATTEMPT_COUNT,SOURCE_SYSTEM,SOURCE_PLATFORM,SAP_DOCUMENT_NO,SNOWFLAKE_BATCH_ID,EXTRACT_TS_UTC,ZONE,LAT,LON
PC-2023-123822,2023-03-22,2023-03-22T03:00:00Z,2023-03-22T12:00:00Z,2023-03-22T21:00:00Z,LOG01,ParcelCraft Logroño Hub,Logroño,Noreste,Urban Hub,CUST-259,Client_259,Enterprise,B2C,SAM,SAM,Same Day,Critical,12,False,48017,Bilbao,Norte,LOG01_Norte,Van,17.7,10+ kg,13.03,1.04,14.07,Delivered,1.0,SAP_S4,Snowflake,923822,SF_BATCH_PRO,2026-06-25T17:43:51.618147Z,Norte,43.21825637046384,-2.9382860241723083
PC-2023-123823,2023-02-20,2023-02-20T12:00:00Z,2023-02-20T22:00:00Z,2023-02-21T09:00:00Z,MAD01,ParcelCraft Madrid Hub,Madrid,Centro,Urban Hub,CUST-206,Client_206,Enterprise,B2C,EXP,EXP,Express,High,24,False,46021,Valencia,Este,MAD01_Este,Van,16.0,10+ kg,13.37,1.07,14.44,Delivered,1.0,SAP_S4,Snowflake,923823,SF_BATCH_PRO,2026-06-25T17:43:51.618164Z,Este,39.43592782052736,-0.350362227961783
PC-2023-123824,2023-04-29,2023-04-29T16:00:00Z,2023-04-30T22:00:00Z,2023-05-02T04:00:00Z,MÓS01,ParcelCraft Móstoles Hub,Móstoles,Centro,Urban Hub,CUST-180,Client_180,Enterprise,B2C,ECO,ECO,Economy,Low,72,False,48011,Bilbao,Norte,MÓS01_Norte,Van,13.1,,9.68,0.77,10.45,Delivered,1.0,SAP_S4,Snowflake,923824,SF_BATCH_PRO,2026-06-25T17:43:51.618180Z,Norte,43.271840672664936,-2.8853317984844344
PC-2023-123825,2023-02-26,2023-02-26T05:00:00Z,2023-02-27T15:00:00Z,2023-03-01T02:00:00Z,ZAR01,ParcelCraft Zaragoza Hub,Zaragoza,Noreste,Urban Hub,CUST-105,Client_105,Enterprise,B2C,STD,STD,Standard,Normal,48,False,46030,Valencia,Este,ZAR01_Este,Van,12.8,10+ kg,11.95,0.96,12.91,Delivered,1.0,SAP_S4,Snowflake,923825,SF_BATCH_PRO,2026-06-25T17:43:51.618196Z,Este,39.43673867487779,-0.381726647797089
PC-2023-123826,2023-03-10,2023-03-10T04:00:00Z,2023-03-10T16:00:00Z,2023-03-11T04:00:00Z,VAL01,ParcelCraft Valencia Hub,Valencia,Este,Urban Hub,CUST-273,Client_273,Enterprise,B2C,STD,STD,Standard,Normal,48,False,28109,Alcobendas,Centro,VAL01_Centro,Van,23.6,10+ kg,15.5,1.24,16.74,Delivered,2.0,SAP_S4,Snowflake,923826,SF_BATCH_PRO,2026-06-25T17:43:51.618212Z,Centro,40.36490232776196,-3.736087745434692
PC-2023-123827,2023-03-29,2023-03-29T03:00:00Z,2023-03-30T17:00:00Z,2023-04-01T07:00:00Z,ALC01,ParcelCraft Alcobendas Hub,Alcobendas,Centro,Urban Hub,CUST-203,Client_203,SMB,B2C,ECO,ECO,Economy,Low,72,False,26009,Logroño,Noreste,ALC01_Noreste,Van,20.4,10+ kg,11.12,0.89,12.01,Delivered,2.0,SAP_S4,Snowflake,923827,SF_BATCH_PRO,2026-06-25T17:43:51.618230Z,Noreste,40.380690792407385,-3.708253309016705
PC-2023-123828,2023-01-01,2023-01-01T18:00:00Z,2023-01-02T01:00:00Z,2023-01-02T08:00:00Z,CAS01,ParcelCraft Castellón Hub,Castellón,Este,Urban Hub,CUST-149,Client_149,SMB,B2B,SAM,SAM,Same Day,Critical,12,False,26008,Logroño,Noreste,CAS01_Noreste,Van,7.5,5-10 kg,9.39,0.75,10.14,Delivered,1.0,SAP_S4,Snowflake,923828,SF_BATCH_PRO,2026-06-25T17:43:51.618245Z,Noreste,40.43090135869915,-3.72770818286854
PC-2023-123829,2023-02-26,2023-02-26T06:00:00Z,2023-02-26T12:00:00Z,2023-02-26T18:00:00Z,MÓS02,ParcelCraft Móstoles Hub,Móstoles,Centro,Urban Hub,CUST-142,Client_142,SMB,B2B,EXP,EXP,Express,High,24,False,33017,Oviedo,Norte,MÓS02_Norte,Van,4.0,,9.33,0.75,10.08,Delivered,2.0,SAP_S4,Snowflake,923829,SF_BATCH_PRO,2026-06-25T17:43:51.618261Z,Norte,40.426806939060185,-3.66872683155508
PC-2023-123830,2023-01-21,2023-01-21T00:00:00Z,2023-01-21T11:00:00Z,2023-01-21T22:00:00Z,MÁL03,ParcelCraft Málaga Hub,Málaga,Sur,Urban Hub,CUST-108,Client_108,Enterprise,B2C,EXP,EXP,Express,High,24,False,46012,Valencia,Este,MÁL03_Este,Van,11.9,10+ kg,13.04,1.04,14.08,Delivered,1.0,SAP_S4,Snowflake,923830,SF_BATCH_PRO,2026-06-25T17:43:51.618276Z,Este,39.50752786328994,-0.3465970321036986
PC-2023-123831,2023-05-11,2023-05-11T10:00:00Z,2023-05-12T03:00:00Z,,MÓS02,ParcelCraft Móstoles Hub,Móstoles,Centro,Urban Hub,CUST-296,Client_296,Enterprise,B2C,STD,STD,Standard,Normal,48,False,41006,Sevilla,Sur,MÓS02_Sur,Van,11.8,,10.41,0.83,11.24,Exception,1.0,SAP_S4,Snowflake,923831,SF_BATCH_PRO,2026-06-25T17:43:51.618293Z,Sur,37.42344761553278,-5.968492982215144
PC-2023-123832,2023-04-18,2023-04-18T19:00:00Z,2023-04-19T02:00:00Z,2023-04-19T10:00:00Z,CÓR02,ParcelCraft Córdoba Hub,Córdoba,Sur,Urban Hub,CUST-273,Client_273,Enterprise,B2C,SAM,SAM,Same Day,Critical,12,False,43020,Tarragona,Este,CÓR02_Este,Van,13.7,,10.94,0.88,11.82,Delivered,3.0,SAP_S4,Snowflake,923832,SF_BATCH_PRO,2026-06-25T17:43:51.618309Z,Este,40.38547560966766,-3.7111408895134232
PC-2023-123833,2023-04-24,2023-04-24T03:00:00Z,2023-04-24T11:00:00Z,,BAR01,ParcelCraft Barcelona Hub,Barcelona,Este,Urban Hub,CUST-287,Client_287,SMB,B2C,SAM,SAM,Same Day,Critical,12,False,31016,Pamplona,Noreste,BAR01_Noreste,Van,19.1,10+ kg,9.43,0.75,10.18,Delivered,1.0,SAP_S4,Snowflake,923833,SF_BATCH_PRO,2026-06-25T17:43:51.618326Z,Noreste,40.38992650143479,-3.71858512502699
PC-2023-123834,2023-04-10,2023-04-10T23:00:00Z,2023-04-12T19:00:00Z,,MÁL03,ParcelCraft Málaga Hub,Málaga,Sur,Urban Hub,CUST-268,Client_268,SMB,B2B,STD,STD,Standard,Normal,48,False,11012,Cádiz,Sur,MÁL03_Sur,Van,4.2,,10.31,0.82,11.13,In Transit,,SAP_S4,Snowflake,923834,SF_BATCH_PRO,2026-06-25T17:43:51.618341Z,Sur,40.41781410031702,-3.7345270502100414
PC-2023-123835,2023-03-01,2023-03-01T07:00:00Z,2023-03-01T15:00:00Z,2023-03-02T00:00:00Z,ALC01,ParcelCraft Alcobendas Hub,Alcobendas,Centro,Urban Hub,CUST-240,Client_240,SMB,B2B,SAM,SAM,Same Day,Critical,12,False,41001,Sevilla,Sur,ALC01_Sur,Van,24.2,10+ kg,12.99,1.04,14.03,Delivered,1.0,SAP_S4,Snowflake,923835,SF_BATCH_PRO,2026-06-25T17:43:51.618356Z,Sur,37.43599310058335,-5.973230153496802
PC-2023-123836,2023-05-03,2023-05-03T15:00:00Z,2023-05-05T20:00:00Z,2023-05-08T01:00:00Z,TAR01,ParcelCraft Tarragona Hub,Tarragona,Este,Urban Hub,CUST-221,Client_221,Enterprise,B2C,ECO,ECO,Economy,Low,72,False,48019,Bilbao,Norte,TAR01_Norte,Van,24.6,10+ kg,14.29,1.14,15.43,Delivered,2.0,SAP_S4,Snowflake,923836,SF_BATCH_PRO,2026-06-25T17:43:51.618374Z,Norte,43.26323628517321,-2.95290248526261
PC-2023-123837,2023-02-09,2023-02-09T16:00:00Z,2023-02-10T10:00:00Z,2023-02-11T04:00:00Z,BAR01,ParcelCraft Barcelona Hub,Barcelona,Este,Urban Hub,CUST-165,Client_165,Enterprise,B2B,ECO,ECO,Economy,Low,72,False,22004,Huesca,Noreste,BAR01_Noreste,Van,12.5,10+ kg,11.29,0.9,12.19,Delivered,1.0,SAP_S4,Snowflake,923837,SF_BATCH_PRO,2026-06-25T17:43:51.618390Z,Noreste,40.44666759835627,-3.7242345646222113
PC-2023-123838,2023-04-15,2023-04-15T07:00:00Z,2023-04-15T15:00:00Z,2023-04-15T23:00:00Z,VAL01,ParcelCraft Valencia Hub,Valencia,Este,Urban Hub,CUST-158,Client_158,SMB,B2B,SAM,SAM,Same Day,Critical,12,False,26005,Logroño,Noreste,VAL01_Noreste,Van,20.8,10+ kg,15.29,1.22,16.51,Delivered,1.0,SAP_S4,Snowflake,923838,SF_BATCH_PRO,2026-06-25T17:43:51.618406Z,Noreste,40.39762098974411,-3.651939686107782
PC-2023-123839,2023-06-01,2023-06-01T08:00:00Z,2023-06-01T23:00:00Z,2023-06-02T15:00:00Z,CAS02,ParcelCraft Castellón Hub,Castellón,Este,Urban Hub,CUST-214,Client_214,SMB,B2B,EXP,EXP,Express,High,24,True,33003,Oviedo,Norte,CAS02_Norte,Van,21.1,10+ kg,12.86,1.03,13.89,Delivered,1.0,SAP_S4,Snowflake,923839,SF_BATCH_PRO,2026-06-25T17:43:51.618423Z,Norte,40.37242452503346,-3.7129994895079776
PC-2023-123840,2023-05-18,2023-05-18T05:00:00Z,2023-05-19T09:00:00Z,2023-05-20T14:00:00Z,ALC03,ParcelCraft Alcobendas Hub,Alcobendas,Centro,Urban Hub,CUST-144,Client_144,SMB,B2B,STD,STD,Standard,Normal,48,False,14015,Córdoba,Sur,ALC03_Sur,Van,17.7,10+ kg,14.16,1.13,15.29,Delivered,2.0,SAP_S4,Snowflake,923840,SF_BATCH_PRO,2026-06-25T17:43:51.618439Z,Sur,40.39605714568057,-3.712384724663052
PC-2023-123841,2023-04-09,2023-04-09T04:00:00Z,2023-04-11T00:00:00Z,2023-04-12T20:00:00Z,PAM03,ParcelCraft Pamplona Hub,Pamplona,Noreste,Urban Hub,CUST-209,Client_209,SMB,B2B,STD,STD,Standard,Normal,48,False,11013,Cádiz,Sur,PAM03_Sur,Van,3.8,1-5 kg,12.47,1.0,13.47,Delivered,1.0,SAP_S4,Snowflake,923841,SF_BATCH_PRO,2026-06-25T17:43:51.618454Z,Sur,40.36440417992153,-3.715077732496533
PC-2023-123842,2023-03-18,2023-03-18T14:00:00Z,2023-03-18T22:00:00Z,2023-03-19T07:00:00Z,ALC03,ParcelCraft Alcobendas Hub,Alcobendas,Centro,Urban Hub,CUST-268,Client_268,SMB,B2B,SAM,SAM,Same Day,Critical,12,True,39005,Santander,Norte,ALC03_Norte,Van,2.0,1-5 kg,11.06,0.88,11.94,Delivered,1.0,SAP_S4,Snowflake,923842,SF_BATCH_PRO,2026-06-25T17:43:51.618470Z,Norte,40.425923557681344,-3.7432253354510103
PC-2023-123843,2023-01-01,2023-01-01T01:00:00Z,2023-01-01T22:00:00Z,2023-01-02T20:00:00Z,LEG01,ParcelCraft Leganés Hub,Leganés,Centro,Urban Hub,CUST-144,Client_144,SMB,B2B,STD,STD,Standard,Normal,48,False,12003,Castellón,Este,LEG01_Este,Van,8.9,5-10 kg,9.96,0.8,10.76,Delivered,1.0,SAP_S4,Snowflake,923843,SF_BATCH_PRO,2026-06-25T17:43:51.618485Z,Este,40.35147271815624,-3.692355495374374
PC-2023-123844,2023-06-06,2023-06-06T20:00:00Z,2023-06-08T11:00:00Z,2023-06-10T02:00:00Z,SEV01,ParcelCraft Sevilla Hub,Sevilla,Sur,Urban Hub,CUST-269,Client_269,SMB,B2B,STD,STD,Standard,Normal,48,False,28938,Móstoles,Centro,SEV01_Centro,Van,1.3,1-5 kg,15.29,1.22,16.51,Delivered,1.0,SAP_S4,Snowflake,923844,SF_BATCH_PRO,2026-06-25T17:43:51.618501Z,Centro,40.37957779148145,-3.6957376574626064
PC-2023-123845,2023-03-23,2023-03-23T05:00:00Z,2023-03-25T05:00:00Z,,MAD03,ParcelCraft Madrid Hub,Madrid,Centro,Urban Hub,CUST-228,Client_228,Enterprise,B2C,ECO,ECO,Economy,Low,72,False,11007,Cádiz,Sur,MAD03_Sur,Van,14.2,10+ kg,9.34,0.75,10.09,Exception,3.0,SAP_S4,Snowflake,923845,SF_BATCH_PRO,2026-06-25T17:43:51.618516Z,Sur,40.38649753573628,-3.6849026162365104
PC-2023-123846,2023-02-07,2023-02-07T00:00:00Z,2023-02-09T06:00:00Z,2023-02-11T12:00:00Z,GET01,ParcelCraft Getafe Hub,Getafe,Centro,Urban Hub,CUST-211,Client_211,SMB,B2C,ECO,ECO,Economy,Low,72,True,28917,Leganés,Centro,GET01_Centro,Van,18.0,10+ kg,7.36,0.59,7.95,Delivered,1.0,SAP_S4,Snowflake,923846,SF_BATCH_PRO,2026-06-25T17:43:51.618531Z,Centro,40.44876758847166,-3.743876153686327
PC-2023-123847,2023-03-30,2023-03-30T02:00:00Z,2023-03-30T09:00:00Z,2023-03-30T16:00:00Z,TAR01,ParcelCraft Tarragona Hub,Tarragona,Este,Urban Hub,CUST-225,Client_225,SMB,B2B,SAM,SAM,Same Day,Critical,12,False,39006,Santander,Norte,TAR01_Norte,Van,9.5,5-10 kg,15.57,1.25,16.82,Delivered,1.0,SAP_S4,Snowflake,923847,SF_BATCH_PRO,2026-06-25T17:43:51.618547Z,Norte,40.37066226318663,-3.678404417772916
PC-2023-123848,2023-03-13,2023-03-13T04:00:00Z,2023-03-13T19:00:00Z,2023-03-14T11:00:00Z,SEV01,ParcelCraft Sevilla Hub,Sevilla,Sur,Urban Hub,CUST-144,Client_144,SMB,B2B,EXP,EXP,Express,High,24,False,14006,Córdoba,Sur,SEV01_Sur,Van,12.6,10+ kg,11.37,0.91,12.28,Delivered,1.0,SAP_S4,Snowflake,923848,SF_BATCH_PRO,2026-06-25T17:43:51.618579Z,Sur,40.37523472036396,-3.7280816603763736
PC-2023-123849,2023-01-19,2023-01-19T04:00:00Z,2023-01-20T21:00:00Z,2023-01-22T14:00:00Z,LEG02,ParcelCraft Leganés Hub,Leganés,Centro,Urban Hub,CUST-172,Client_172,Enterprise,B2B,ECO,ECO,Economy,Low,72,False,46022,Valencia,Este,LEG02_Este,Van,12.8,10+ kg,15.06,1.2,16.26,Delivered,3.0,SAP_S4,Snowflake,923849,SF_BATCH_PRO,2026-06-25T17:43:51.618596Z,Este,39.51159371036681,-0.3865775888876185
PC-2023-123850,2023-04-20,2023-04-20T13:00:00Z,2023-04-21T18:00:00Z,2023-04-23T00:00:00Z,SEV01,ParcelCraft Sevilla Hub,Sevilla,Sur,Urban Hub,CUST-252,Client_252,Enterprise,B2B,STD,STD,Standard,Normal,48,False,28106,Alcobendas,Centro,SEV01_Centro,Van,13.2,10+ kg,12.5,1.0,13.5,Delivered,1.0,SAP_S4,Snowflake,923850,SF_BATCH_PRO,2026-06-25T17:43:51.618612Z,Centro,40.36658117131802,-3.727575188701859
PC-2023-123851,2023-05-24,2023-05-24T23:00:00Z,2023-05-26T21:00:00Z,2023-05-28T19:00:00Z,VAL01,ParcelCraft Valencia Hub,Valencia,Este,Urban Hub,CUST-142,Client_142,SMB,B2B,ECO,ECO,Economy,Low,72,False,50007,Zaragoza,Noreste,VAL01_Noreste,Van,5.5,5-10 kg,14.49,1.16,15.65,Delivered,1.0,SAP_S4,Snowflake,923851,SF_BATCH_PRO,2026-06-25T17:43:51.618627Z,Noreste,41.68343033242404,-0.8733830421065185
PC-2023-123852,2023-06-14,2023-06-14T01:00:00Z,2023-06-15T19:00:00Z,2023-06-17T13:00:00Z,HUE01,ParcelCraft Huesca Hub,Huesca,Noreste,Urban Hub,CUST-170,Client_170,Enterprise,B2B,STD,STD,Standard,Normal,48,True,50015,Zaragoza,Noreste,HUE01_Noreste,Van,6.1,5-10 kg,9.61,0.77,10.38,Delivered,2.0,SAP_S4,Snowflake,923852,SF_BATCH_PRO,2026-06-25T17:43:51.618642Z,Noreste,41.69697792967313,-0.922218267378178
PC-2023-123853,2023-03-19,2023-03-19T08:00:00Z,2023-03-20T08:00:00Z,2023-03-21T08:00:00Z,ALC02,ParcelCraft Alcobendas Hub,Alcobendas,Centro,Urban Hub,CUST-243,Client_243,SMB,B2C,ECO,ECO,Economy,Low,72,False,22005,Huesca,Noreste,ALC02_Noreste,Van,2.3,1-5 kg,12.12,0.97,13.09,Delivered,3.0,SAP_S4,Snowflake,923853,SF_BATCH_PRO,2026-06-25T17:43:51.618657Z,Noreste,40.375143313337176,-3.6519444235502303
PC-2023-123854,2023-01-22,2023-01-22T15:00:00Z,2023-01-24T11:00:00Z,2023-01-26T08:00:00Z,CÁD01,ParcelCraft Cádiz Hub,Cádiz,Sur,Urban Hub,CUST-160,Client_160,SMB,B2C,ECO,ECO,Economy,Low,72,False,26007,Logroño,Noreste,CÁD01_Noreste,Van,24.5,10+ kg,10.17,0.81,10.98,Delivered,1.0,SAP_S4,Snowflake,923854,SF_BATCH_PRO,2026-06-25T17:43:51.618673Z,Noreste,40.35648542709779,-3.658092601572552
PC-2023-123855,2023-06-01,2023-06-01T14:00:00Z,2023-06-01T20:00:00Z,2023-06-02T03:00:00Z,CAS01,ParcelCraft Castellón Hub,Castellón,Este,Urban Hub,CUST-192,Client_192,SMB,B2C,SAM,SAM,Same Day,Critical,12,False,39010,Santander,Norte,CAS01_Norte,Van,16.7,,11.52,0.92,12.44,Delivered,1.0,SAP_S4,Snowflake,923855,SF_BATCH_PRO,2026-06-25T17:43:51.618688Z,Norte,40.40588382286998,-3.6599378557123865
PC-2023-123856,2023-06-05,2023-06-05T09:00:00Z,2023-06-05T18:00:00Z,2023-06-06T03:00:00Z,TAR01,ParcelCraft Tarragona Hub,Tarragona,Este,Urban Hub,CUST-216,Client_216,SMB,B2C,SAM,SAM,Same Day,Critical,12,True,46001,Valencia,Este,TAR01_Este,Van,12.4,10+ kg,11.48,0.92,12.4,Delivered,1.0,SAP_S4,Snowflake,923856,SF_BATCH_PRO,2026-06-25T17:43:51.618707Z,Este,39.45107999304516,-0.3968844661677472
PC-2023-123857,2023-04-24,2023-04-24T11:00:00Z,2023-04-25T22:00:00Z,,BIL01,ParcelCraft Bilbao Hub,Bilbao,Norte,Urban Hub,CUST-226,Client_226,SMB,B2B,ECO,ECO,Economy,Low,72,False,26005,Logroño,Noreste,BIL01_Noreste,Van,4.3,1-5 kg,11.44,0.92,12.36,Delivered,1.0,SAP_S4,Snowflake,923857,SF_BATCH_PRO,2026-06-25T17:43:51.618723Z,Noreste,40.428303177925656,-3.726497947938392
PC-2023-123858,2023-06-07,2023-06-07T02:00:00Z,2023-06-10T02:00:00Z,2023-06-13T02:00:00Z,BIL02,ParcelCraft Bilbao Hub,Bilbao,Norte,Urban Hub,CUST-287,Client_287,SMB,B2C,ECO,ECO,Economy,Low,72,False,12008,Castellón,Este,BIL02_Este,Van,14.1,10+ kg,12.67,1.01,13.68,Delivered,1.0,SAP_S4,Snowflake,923858,SF_BATCH_PRO,2026-06-25T17:43:51.618738Z,Este,40.44941078349409,-3.653890997097267
PC-2023-123859,2023-04-26,2023-04-26T23:00:00Z,2023-04-27T13:00:00Z,2023-04-28T04:00:00Z,CAS02,ParcelCraft Castellón Hub,Castellón,Este,Urban Hub,CUST-179,Client_179,SMB,B2B,EXP,EXP,Express,High,24,False,46024,Valencia,Este,CAS02_Este,Van,24.1,,11.29,0.9,12.19,Delivered,1.0,SAP_S4,Snowflake,923859,SF_BATCH_PRO,2026-06-25T17:43:51.618755Z,Este,39.46961487787905,-0.3624776496380886
PC-2023-123860,2023-05-28,2023-05-28T01:00:00Z,2023-05-29T18:00:00Z,2023-05-31T11:00:00Z,CÓR02,ParcelCraft Córdoba Hub,Córdoba,Sur,Urban Hub,CUST-188,Client_188,SMB,B2C,ECO,ECO,Economy,Low,72,False,28930,Móstoles,Centro,CÓR02_Centro,Van,4.3,1-5 kg,14.7,1.18,15.88,Delivered,1.0,SAP_S4,Snowflake,923860,SF_BATCH_PRO,2026-06-25T17:43:51.618770Z,Centro,40.36943803045449,-3.684127016289661
PC-2023-123861,2023-03-10,2023-03-10T16:00:00Z,2023-03-11T10:00:00Z,2023-03-12T04:00:00Z,ALC01,ParcelCraft Alcobendas Hub,Alcobendas,Centro,Urban Hub,CUST-110,Client_110,Enterprise,B2B,EXP,EXP,Express,High,24,False,26006,Logroño,Noreste,ALC01_Noreste,Van,7.1,5-10 kg,13.32,1.07,14.39,Delivered,1.0,SAP_S4,Snowflake,923861,SF_BATCH_PRO,2026-06-25T17:43:51.618787Z,Noreste,40.43474112057062,-3.730219089845389
PC-2023-123862,2023-04-19,2023-04-19T23:00:00Z,2023-04-20T16:00:00Z,2023-04-21T09:00:00Z,VAL01,ParcelCraft Valencia Hub,Valencia,Este,Urban Hub,CUST-174,Client_174,SMB,B2B,EXP,EXP,Express,High,24,False,48010,Bilbao,Norte,VAL01_Norte,Van,11.9,10+ kg,9.59,0.77,10.36,Delivered,,SAP_S4,Snowflake,923862,SF_BATCH_PRO,2026-06-25T17:43:51.618803Z,Norte,43.25391830524499,-2.9759530112319883
PC-2023-123863,2023-03-08,2023-03-08T12:00:00Z,2023-03-08T20:00:00Z,2023-03-09T05:00:00Z,CÁD02,ParcelCraft Cádiz Hub,Cádiz,Sur,Urban Hub,CUST-150,Client_150,Enterprise,B2C,SAM,SAM,Same Day,Critical,12,False,50011,Zaragoza,Noreste,CÁD02_Noreste,Van,20.4,10+ kg,13.42,1.07,14.49,Delivered,2.0,SAP_S4,Snowflake,923863,SF_BATCH_PRO,2026-06-25T17:43:51.618820Z,Noreste,41.68604328314672,-0.924217757838778
PC-2023-123864,2023-05-02,2023-05-02T04:00:00Z,2023-05-02T13:00:00Z,2023-05-02T22:00:00Z,BAR01,ParcelCraft Barcelona Hub,Barcelona,Este,Urban Hub,CUST-267,Client_267,Enterprise,B2B,SAM,SAM,Same Day,Critical,12,False,41012,Sevilla,Sur,BAR01_Sur,Van,22.1,,13.84,1.11,14.95,Delivered,1.0,SAP_S4,Snowflake,923864,SF_BATCH_PRO,2026-06-25T17:43:51.618836Z,Sur,37.4352954952349,-5.954836166426514
PC-2023-123865,2023-05-20,2023-05-20T17:00:00Z,2023-05-21T22:00:00Z,,CAS01,ParcelCraft Castellón Hub,Castellón,Este,Urban Hub,CUST-169,Client_169,Enterprise,B2B,ECO,ECO,Economy,Low,72,False,14018,Córdoba,Sur,CAS01_Sur,Van,16.9,10+ kg,10.79,0.86,11.65,Exception,1.0,SAP_S4,Snowflake,923865,SF_BATCH_PRO,2026-06-25T17:43:51.618850Z,Sur,40.40291687001191,-3.663854696179033
PC-2023-123866,2023-01-30,2023-01-30T04:00:00Z,2023-01-31T22:00:00Z,2023-02-02T16:00:00Z,MÓS02,ParcelCraft Móstoles Hub,Móstoles,Centro,Urban Hub,CUST-271,Client_271,Enterprise,B2B,STD,STD,Standard,Normal,48,False,26008,Logroño,Noreste,MÓS02_Noreste,Van,18.8,10+ kg,11.99,0.96,12.95,Delivered,1.0,SAP_S4,Snowflake,923866,SF_BATCH_PRO,2026-06-25T17:43:51.618865Z,Noreste,40.37928808835005,-3.727695841581253
PC-2023-123867,2023-03-23,2023-03-23T02:00:00Z,2023-03-23T05:00:00Z,2023-03-23T08:00:00Z,BAR01,ParcelCraft Barcelona Hub,Barcelona,Este,Urban Hub,CUST-270,Client_270,SMB,B2C,SAM,SAM,Same Day,Critical,12,False,48020,Bilbao,Norte,BAR01_Norte,Van,21.5,10+ kg,11.71,0.94,12.65,Delivered,1.0,SAP_S4,Snowflake,923867,SF_BATCH_PRO,2026-06-25T17:43:51.618881Z,Norte,43.27775546417036,-2.9250280462242486
PC-2023-123868,2023-02-16,2023-02-16T01:00:00Z,2023-02-16T08:00:00Z,,LEG01,ParcelCraft Leganés Hub,Leganés,Centro,Urban Hub,CUST-162,Client_162,SMB,B2B,SAM,SAM,Same Day,Critical,12,False,12012,Castellón,Este,LEG01_Este,Van,1.6,1-5 kg,10.79,0.86,11.65,Returned,2.0,SAP_S4,Snowflake,923868,SF_BATCH_PRO,2026-06-25T17:43:51.618896Z,Este,40.415663967157975,-3.676296990503373
PC-2023-123869,2023-02-15,2023-02-15T00:00:00Z,2023-02-16T00:00:00Z,2023-02-17T00:00:00Z,PAM02,ParcelCraft Pamplona Hub,Pamplona,Noreste,Urban Hub,CUST-170,Client_170,Enterprise,B2B,ECO,ECO,Economy,Low,72,False,33018,Oviedo,Norte,PAM02_Norte,Van,7.0,5-10 kg,13.88,1.11,14.99,Delivered,,SAP_S4,Snowflake,923869,SF_BATCH_PRO,2026-06-25T17:43:51.618912Z,Norte,40.43207469770024,-3.731888580175224
PC-2023-123870,2023-05-23,2023-05-23T04:00:00Z,2023-05-24T17:00:00Z,,VAL01,ParcelCraft Valencia Hub,Valencia,Este,Urban Hub,CUST-284,Client_284,Enterprise,B2B,ECO,ECO,Economy,Low,72,False,31004,Pamplona,Noreste,VAL01_Noreste,Van,21.1,10+ kg,10.11,0.81,10.92,In Transit,1.0,SAP_S4,Snowflake,923870,SF_BATCH_PRO,2026-06-25T17:43:51.618927Z,Noreste,40.44810682762786,-3.6652066779248296
PC-2023-123871,2023-01-26,2023-01-26T10:00:00Z,2023-01-27T15:00:00Z,2023-01-28T20:00:00Z,GET01,ParcelCraft Getafe Hub,Getafe,Centro,Urban Hub,CUST-191,Client_191,Enterprise,B2C,STD,STD,Standard,Normal,48,False,28905,Getafe,Centro,GET01_Centro,Van,18.5,10+ kg,10.0,0.8,10.8,Delivered,1.0,SAP_S4,Snowflake,923871,SF_BATCH_PRO,2026-06-25T17:43:51.618944Z,Centro,40.35196463690149,-3.6744873053795497
PC-2023-123872,2023-05-06,2023-05-06T20:00:00Z,2023-05-07T08:00:00Z,2023-05-07T21:00:00Z,LEG03,ParcelCraft Leganés Hub,Leganés,Centro,Urban Hub,CUST-245,Client_245,Enterprise,B2C,EXP,EXP,Express,High,24,False,48020,Bilbao,Norte,LEG03_Norte,Van,24.3,10+ kg,9.99,0.8,10.79,Delivered,2.0,SAP_S4,Snowflake,923872,SF_BATCH_PRO,2026-06-25T17:43:51.618959Z,Norte,43.24396707833928,-2.921138269721512
PC-2023-123873,2023-05-23,2023-05-23T16:00:00Z,2023-05-24T06:00:00Z,2023-05-24T21:00:00Z,ALC03,ParcelCraft Alcobendas Hub,Alcobendas,Centro,Urban Hub,CUST-149,Client_149,SMB,B2B,EXP,EXP,Express,High,24,False,43005,Tarragona,Este,ALC03_Este,Van,7.0,5-10 kg,14.85,1.19,16.04,Delivered,1.0,SAP_S4,Snowflake,923873,SF_BATCH_PRO,2026-06-25T17:43:51.618975Z,Este,40.39490465859738,-3.742874758297441
